,protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,labels
121657,0,65,9,78,0,33,3,0.0,0.0,0.09,0.06,21,0.08,0.01,0.08,0.0,0.0,0.0,0.0,4
121658,1,28,5,0,0,266,9,1.0,1.0,0.03,0.06,19,0.07,0.05,0.0,0.0,1.0,1.0,0.0,0
121659,1,24,9,308,1155,7,7,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,4
121660,1,49,1,0,0,1,1,0.0,0.0,1.0,0.0,1,0.06,1.0,0.06,0.0,0.0,0.0,0.94,1
121661,1,18,5,0,0,302,20,1.0,1.0,0.07,0.05,20,0.08,0.07,0.0,0.0,1.0,1.0,0.0,0
121662,1,24,9,312,2612,12,12,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,4
121663,1,20,9,22,0,1,2,0.0,0.0,1.0,0.0,69,0.8,0.4,0.8,0.03,0.0,0.0,0.0,4
121664,1,24,9,163,36920,1,2,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,4
121665,1,54,9,782,330,1,1,0.0,0.0,1.0,0.0,176,0.8,0.01,0.0,0.0,0.0,0.0,0.0,4
121666,2,49,9,1,0,88,61,0.0,0.0,0.69,0.05,122,0.48,0.05,1.0,0.0,0.0,0.0,0.0,1
121667,1,54,9,993,334,1,2,0.0,0.0,1.0,0.0,166,0.83,0.33,0.17,0.02,0.0,0.0,0.0,4
121668,1,49,5,0,0,206,6,1.0,1.0,0.03,0.06,18,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0
121669,1,24,9,202,7535,12,13,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,4
121670,0,15,9,1032,0,228,228,0.0,0.0,1.0,0.0,228,0.89,0.01,0.89,0.0,0.0,0.0,0.0,0
121671,1,38,5,0,0,97,17,1.0,1.0,0.18,0.05,5,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
121672,1,20,9,14584085,0,2,2,0.0,0.0,1.0,0.0,17,0.07,0.92,0.07,0.0,0.91,0.0,0.0,4
121673,1,49,4,0,0,1,1,0.0,0.0,1.0,0.0,1,0.0,0.34,0.32,0.0,0.0,0.0,0.32,1
121674,1,49,5,0,0,275,10,1.0,1.0,0.04,0.05,1,0.0,0.08,0.0,0.0,1.0,1.0,0.0,0
121675,1,21,5,0,0,278,4,1.0,1.0,0.01,0.05,4,0.02,0.05,0.0,0.0,1.0,1.0,0.0,0
121676,1,24,9,225,2717,2,2,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
121677,1,49,1,0,0,25,6,0.0,0.0,0.24,0.12,26,0.1,0.05,0.0,0.0,0.0,0.0,1.0,0
121678,1,18,5,0,0,43,10,1.0,1.0,0.23,0.09,62,0.24,0.02,0.0,0.0,1.0,1.0,0.0,0
121679,1,49,5,0,0,291,19,1.0,1.0,0.07,0.05,5,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0
121680,1,28,5,0,0,269,11,1.0,1.0,0.04,0.05,11,0.04,0.05,0.0,0.0,1.0,1.0,0.0,0
121681,1,4,5,0,0,207,3,1.0,1.0,0.01,0.08,3,0.01,0.09,0.0,0.0,1.0,1.0,0.0,0
121682,1,19,9,58,189,1,1,0.0,0.0,1.0,0.0,26,0.22,0.03,0.01,0.0,0.03,0.08,0.01,4
121683,1,18,5,0,0,291,21,1.0,1.0,0.07,0.04,21,0.08,0.05,0.0,0.0,1.0,1.0,0.0,0
121684,2,49,9,28,0,77,77,0.0,0.0,1.0,0.0,77,0.3,0.64,0.3,0.0,0.01,0.0,0.52,0
121685,1,49,5,0,0,212,7,1.0,1.0,0.03,0.06,14,0.05,0.08,0.0,0.0,1.0,1.0,0.0,0
121686,1,24,9,149,597,3,6,0.0,0.0,1.0,0.0,255,1.0,0.0,0.33,0.03,0.0,0.0,0.0,4
121687,2,12,9,44,123,316,316,0.0,0.0,1.0,0.0,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,4
121688,1,20,9,334,0,2,2,0.0,0.0,1.0,0.0,16,1.0,0.0,1.0,0.25,0.0,0.0,0.0,2
121689,1,24,9,214,955,10,10,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
121690,1,49,1,0,0,57,1,0.0,0.0,0.02,0.54,1,0.0,0.14,0.25,0.0,0.01,0.0,0.47,1
121691,1,60,5,0,0,67,23,1.0,1.0,0.34,0.06,6,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0
121692,2,12,9,42,42,2,7,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,4
121693,1,19,5,0,0,241,7,1.0,1.0,0.03,0.06,7,0.03,0.06,0.0,0.0,1.0,1.0,0.0,0
121694,1,20,5,0,0,294,7,1.0,1.0,0.02,0.05,7,0.03,0.05,0.0,0.0,1.0,1.0,0.0,0
121695,1,24,9,316,608,8,10,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
121696,2,49,9,1,0,9,9,0.0,0.0,1.0,0.0,208,0.82,0.03,1.0,0.0,0.0,0.0,0.0,1
121697,1,49,5,0,0,295,16,1.0,1.0,0.05,0.05,4,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0
121698,1,24,1,0,0,1,1,0.0,0.0,1.0,0.0,206,0.83,0.02,0.01,0.0,0.0,0.0,0.83,4
121699,1,18,9,8,139,1,1,0.0,0.0,1.0,0.0,10,0.05,0.04,0.01,0.2,0.0,0.0,0.0,4
121700,1,24,9,340,462,8,33,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,4
121701,1,24,9,330,330,9,10,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.04,0.0,0.01,0.0,4
121702,1,66,5,0,0,124,1,1.0,1.0,0.01,0.06,1,0.0,0.07,0.0,0.0,1.0,1.0,0.0,0
121703,1,49,5,0,0,230,11,1.0,1.0,0.05,0.06,11,0.04,0.08,0.0,0.0,1.0,1.0,0.0,0
121704,1,38,1,0,0,245,17,0.0,0.0,0.07,0.07,17,0.07,0.08,0.0,0.0,0.0,0.0,1.0,0
121705,1,54,9,1143,369,1,3,0.0,0.0,1.0,0.0,170,0.96,0.06,0.02,0.02,0.0,0.0,0.0,4
121706,1,49,5,0,0,238,9,1.0,1.0,0.04,0.05,7,0.03,0.08,0.0,0.0,1.0,1.0,0.0,0
121707,1,30,5,0,0,137,24,1.0,1.0,0.18,0.05,24,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0
121708,1,49,5,0,0,138,1,1.0,1.0,0.01,0.06,4,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0
121709,1,28,5,0,0,268,10,1.0,1.0,0.04,0.05,10,0.04,0.05,0.0,0.0,1.0,1.0,0.0,0
121710,1,60,9,102,1518,1,1,0.0,0.0,1.0,0.0,2,0.07,0.17,0.03,0.0,0.0,0.0,0.0,4
121711,1,24,9,293,1236,33,34,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,4
121712,1,5,5,0,0,260,9,1.0,1.0,0.03,0.07,9,0.04,0.08,0.0,0.0,1.0,1.0,0.0,0
121713,1,24,9,278,1182,6,17,0.0,0.0,1.0,0.0,255,1.0,0.0,0.08,0.04,0.0,0.02,0.0,4
121714,1,54,9,1245,327,1,3,0.0,0.0,1.0,0.0,134,0.56,0.15,0.04,0.01,0.0,0.01,0.0,4
121715,1,49,5,0,0,190,2,1.0,1.0,0.01,0.07,11,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0
121716,1,54,9,983,337,1,2,0.0,0.0,1.0,0.0,99,0.28,0.03,0.01,0.02,0.01,0.01,0.0,4
121717,1,41,5,0,0,104,9,1.0,1.0,0.09,0.07,28,0.11,0.06,0.0,0.0,1.0,1.0,0.0,0
121718,2,12,9,44,44,173,172,0.0,0.0,0.99,0.01,254,1.0,0.01,0.01,0.0,0.0,0.0,0.0,4
121719,1,7,5,0,0,289,11,1.0,1.0,0.04,0.06,9,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0
121720,1,20,9,2194619,0,2,2,0.0,0.0,1.0,0.0,79,0.45,0.05,0.45,0.03,0.0,0.0,0.0,4
121721,1,24,9,155,494,4,9,0.0,0.22,1.0,0.0,255,1.0,0.0,0.05,0.02,0.0,0.0,0.0,4
121722,1,54,9,1092,390,1,1,0.0,0.0,1.0,0.0,157,0.29,0.07,0.02,0.02,0.13,0.03,0.0,4
121723,2,49,9,207,0,2,2,0.0,0.0,1.0,0.0,132,0.85,0.01,0.85,0.0,0.0,0.0,0.0,1
121724,1,6,5,0,0,103,20,1.0,1.0,0.19,0.06,19,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
121725,1,9,5,0,0,137,21,1.0,1.0,0.15,0.05,10,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0
121726,1,24,9,272,2316,7,7,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,4
121727,1,24,9,239,265,2,3,0.0,0.0,1.0,0.0,255,1.0,0.0,0.07,0.03,0.0,0.0,0.0,4
121728,1,24,9,290,7764,7,7,0.0,0.0,1.0,0.0,255,1.0,0.0,0.14,0.08,0.0,0.01,0.0,4
121729,2,49,9,105,146,6,1,0.0,0.0,0.17,0.5,240,0.94,0.01,0.0,0.0,0.0,0.0,0.0,4
121730,1,24,9,318,501,13,13,0.0,0.0,1.0,0.0,255,1.0,0.0,0.04,0.02,0.0,0.0,0.0,4
121731,1,54,9,1046,328,1,2,0.0,0.0,1.0,0.0,109,0.48,0.11,0.0,0.0,0.02,0.02,0.0,4
121732,0,15,9,1032,0,511,511,0.0,0.0,1.0,0.0,66,0.31,0.01,0.31,0.0,0.0,0.0,0.0,0
121733,1,24,1,0,0,1,2,0.0,0.0,1.0,0.0,255,1.0,0.0,0.2,0.12,0.0,0.0,1.0,4
121734,1,57,2,0,0,183,9,0.0,0.0,0.05,0.07,9,0.04,0.08,0.0,0.0,0.0,0.0,1.0,0
121735,1,46,5,0,0,293,22,1.0,1.0,0.08,0.04,22,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0
121736,1,34,5,0,0,118,10,1.0,1.0,0.08,0.07,10,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0
121737,1,24,9,268,666,13,16,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,4
121738,1,69,5,0,0,104,3,1.0,1.0,0.03,0.07,3,0.01,0.06,0.0,0.0,1.0,1.0,0.0,0
121739,1,2,5,0,0,119,16,1.0,1.0,0.13,0.06,2,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0
121740,2,12,9,43,43,199,199,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,4
121741,1,20,5,0,0,71,16,1.0,1.0,0.23,0.06,76,0.3,0.02,0.01,0.0,1.0,1.0,0.0,0
121742,1,49,4,1,0,2,2,0.0,0.0,1.0,0.0,2,0.01,0.17,0.33,0.0,0.0,0.0,0.33,1
121743,1,24,9,297,4128,4,4,0.0,0.0,1.0,0.0,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,4
121744,1,46,4,1,0,2,2,0.0,0.0,1.0,0.0,2,0.01,0.43,0.85,0.0,0.0,0.0,0.85,1
121745,1,24,9,334,935,6,12,0.0,0.0,1.0,0.0,255,1.0,0.0,0.17,0.03,0.0,0.0,0.0,4
121746,1,19,9,905,2586,1,1,0.0,0.0,1.0,0.0,27,0.34,0.04,0.01,0.0,0.0,0.0,0.0,4
121747,1,44,4,1,0,2,2,0.0,0.0,1.0,0.0,2,0.01,0.66,1.0,0.0,0.0,0.0,1.0,1
121748,1,17,5,0,0,96,3,1.0,1.0,0.03,0.06,3,0.01,0.06,0.0,0.0,1.0,1.0,0.0,0
121749,0,15,9,520,0,480,480,0.0,0.0,1.0,0.0,136,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
121750,1,49,5,0,0,132,19,1.0,1.0,0.14,0.05,7,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0
121751,1,58,1,0,0,230,16,0.0,0.0,0.07,0.07,16,0.06,0.07,0.0,0.0,0.0,0.0,1.0,0
121752,1,28,5,0,0,211,23,1.0,1.0,0.11,0.06,23,0.09,0.06,0.0,0.0,1.0,1.0,0.0,0
121753,1,20,9,12,0,2,2,0.0,0.0,1.0,0.0,72,0.12,0.09,0.12,0.03,0.0,0.0,0.0,4
121754,2,12,9,44,123,73,153,0.0,0.0,1.0,0.0,202,0.79,0.01,0.0,0.0,0.0,0.0,0.0,4
121755,1,24,9,216,3099,2,3,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
121756,1,24,5,0,0,243,6,1.0,1.0,0.02,0.07,6,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0
121757,2,12,9,44,131,201,278,0.0,0.0,1.0,0.01,164,0.81,0.01,0.0,0.0,0.0,0.0,0.0,4
121758,1,49,5,0,0,210,13,1.0,1.0,0.06,0.07,9,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0
121759,1,4,9,10,39,1,1,0.0,0.0,1.0,0.0,10,0.06,0.04,0.01,0.2,0.0,0.0,0.0,4
121760,1,23,5,0,0,257,6,1.0,1.0,0.02,0.07,6,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
121761,1,54,2,0,0,1,1,0.0,0.0,1.0,0.0,165,0.69,0.03,0.01,0.01,0.0,0.0,0.05,4
121762,1,24,5,0,0,67,17,1.0,1.0,0.25,0.06,51,0.2,0.03,0.02,0.0,1.0,1.0,0.0,0
121763,2,49,9,1,0,128,108,0.0,0.0,0.84,0.03,155,0.61,0.05,1.0,0.0,0.0,0.0,0.0,1
121764,1,24,9,222,2402,13,16,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.01,0.0,0.0,0.01,4
121765,1,24,9,311,936,1,1,0.0,0.0,1.0,0.0,241,1.0,0.0,0.08,0.12,0.0,0.0,0.0,4
121766,1,20,9,501760,0,2,2,0.0,0.0,1.0,0.0,81,0.16,0.05,0.16,0.02,0.0,0.0,0.0,4
121767,1,24,9,235,8183,15,15,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,4
121768,1,18,5,0,0,245,17,1.0,1.0,0.07,0.07,17,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
121769,2,49,9,105,147,8,1,0.0,0.0,0.12,0.25,225,0.88,0.01,0.0,0.0,0.0,0.0,0.0,4
121770,1,24,9,245,677,3,3,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
121771,1,19,9,1205,2447,1,1,0.0,0.0,1.0,0.0,94,0.37,0.02,0.0,0.0,0.0,0.0,0.01,2
121772,1,16,5,0,0,149,20,1.0,1.0,0.13,0.05,20,0.08,0.05,0.0,0.0,1.0,1.0,0.0,0
121773,1,24,9,143,9578,1,1,0.0,0.0,1.0,0.0,255,1.0,0.0,0.2,0.07,0.0,0.0,0.0,4
121774,0,15,9,1032,0,478,478,0.0,0.0,1.0,0.0,216,0.85,0.02,0.85,0.0,0.0,0.0,0.1,0
121775,0,65,9,78,0,20,11,0.0,0.0,0.55,0.1,11,0.04,0.01,0.04,0.0,0.0,0.0,0.0,4
121776,1,38,5,0,0,283,4,1.0,1.0,0.01,0.05,4,0.02,0.05,0.0,0.0,1.0,1.0,0.0,0
121777,1,10,5,0,0,243,6,1.0,1.0,0.02,0.07,6,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0
121778,1,28,5,0,0,196,4,1.0,1.0,0.02,0.08,4,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0
121779,1,5,5,0,0,149,7,1.0,1.0,0.05,0.07,7,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0
121780,1,49,5,0,0,255,16,1.0,1.0,0.06,0.05,16,0.14,0.09,0.01,0.0,0.88,1.0,0.01,0
121781,1,20,5,0,0,232,8,1.0,1.0,0.03,0.06,8,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0
121782,1,24,9,228,274,12,13,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
121783,1,24,9,278,940,16,19,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
121784,1,18,5,0,0,58,16,1.0,1.0,0.28,0.07,58,0.23,0.04,0.01,0.0,1.0,1.0,0.0,0
121785,1,24,9,328,1912,24,27,0.0,0.0,1.0,0.0,255,1.0,0.0,0.04,0.05,0.0,0.0,0.0,4
121786,1,24,9,343,181,2,2,0.0,0.0,1.0,0.0,252,1.0,0.0,0.02,0.01,0.02,0.0,0.0,4
121787,2,49,9,207,0,2,2,0.0,0.0,1.0,0.0,200,0.83,0.01,0.83,0.0,0.0,0.0,0.0,1
121788,2,44,9,147,105,1,1,0.0,0.0,1.0,0.0,3,0.01,0.55,0.89,0.0,0.0,0.0,0.0,4
121789,0,15,9,520,0,384,384,0.0,0.0,1.0,0.0,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
121790,1,29,5,0,0,236,24,1.0,1.0,0.1,0.05,24,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0
121791,1,24,9,259,362,5,5,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
121792,1,24,9,156,597,1,1,0.0,0.0,1.0,0.0,255,1.0,0.0,0.02,0.02,0.0,0.01,0.0,4
121793,1,42,5,0,0,281,24,1.0,1.0,0.09,0.04,24,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0
121794,1,24,9,238,390,13,14,0.0,0.0,1.0,0.0,29,1.0,0.0,0.03,0.0,0.0,0.0,0.0,4
121795,1,24,9,337,3626,8,8,0.0,0.0,1.0,0.0,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,4
121796,0,14,9,18,0,1,1,0.0,0.0,1.0,0.0,19,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
121797,1,24,9,333,188,1,25,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.03,0.0,0.0,0.02,4
121798,1,24,9,291,397,3,3,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,4
121799,0,14,9,8,0,1,45,0.0,0.0,1.0,0.0,239,1.0,0.0,1.0,0.25,0.0,0.0,0.0,1
121800,1,24,9,305,3008,7,7,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,4
121801,1,24,9,294,10997,8,8,0.0,0.0,1.0,0.0,255,1.0,0.0,0.02,0.06,0.0,0.0,0.0,4
121802,1,54,9,1722,328,1,1,0.0,0.0,1.0,0.0,188,0.75,0.11,0.02,0.01,0.0,0.0,0.0,4
121803,1,20,5,0,0,265,25,1.0,1.0,0.09,0.05,25,0.1,0.05,0.0,0.0,1.0,1.0,0.0,0
121804,1,24,9,277,2454,2,10,0.0,0.0,1.0,0.0,255,1.0,0.0,0.2,0.06,0.0,0.0,0.0,4
121805,1,49,4,0,0,1,1,0.0,0.0,1.0,0.0,1,0.0,0.27,0.52,0.0,0.0,0.0,0.52,1
121806,1,24,1,0,0,1,5,0.0,0.8,1.0,0.0,255,1.0,0.0,0.5,0.26,0.0,0.0,1.0,4
121807,1,54,9,864,333,1,2,0.0,0.0,1.0,0.0,162,0.82,0.06,0.03,0.02,0.0,0.0,0.0,4
121808,0,15,9,1032,0,96,96,0.0,0.0,1.0,0.0,96,0.38,0.02,0.38,0.0,0.0,0.0,0.0,0
121809,1,24,1,0,0,1,2,0.0,0.0,1.0,0.0,212,0.84,0.01,0.0,0.0,0.0,0.0,0.84,4
121810,1,24,9,185,11437,3,50,0.0,0.0,1.0,0.0,255,1.0,0.0,0.33,0.02,0.0,0.0,0.0,4
121811,1,24,9,204,2247,9,9,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,4
121812,0,14,9,8,0,1,46,0.0,0.0,1.0,0.0,21,1.0,0.0,1.0,0.52,0.0,0.0,0.0,1
121813,0,15,9,1032,0,511,511,0.0,0.0,1.0,0.0,119,0.56,0.03,0.56,0.0,0.01,0.0,0.3,0
121814,1,24,9,206,349,53,53,0.0,0.0,1.0,0.0,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,4
121815,1,20,9,1766,0,2,2,0.0,0.0,1.0,0.0,117,0.46,0.02,0.46,0.0,0.0,0.0,0.0,4
121816,1,24,9,233,3253,1,2,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,4
121817,1,5,1,0,0,279,12,0.0,0.0,0.04,0.06,12,0.05,0.07,0.0,0.0,0.0,0.0,1.0,0
121818,1,5,5,0,0,279,21,1.0,1.0,0.08,0.05,21,0.08,0.05,0.0,0.0,1.0,1.0,0.0,0
121819,2,12,9,43,76,189,189,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
121820,1,63,5,0,0,292,23,1.0,1.0,0.08,0.04,23,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0
121821,1,7,1,0,0,101,3,0.0,0.0,0.03,0.06,2,0.01,0.07,0.0,0.0,0.0,0.0,1.0,0
121822,1,54,9,931,329,1,1,0.0,0.0,1.0,0.0,93,0.77,0.03,0.01,0.02,0.0,0.0,0.0,4
121823,1,36,5,0,0,219,19,1.0,1.0,0.09,0.06,19,0.07,0.08,0.0,0.0,1.0,1.0,0.0,0
121824,1,54,9,1703,334,1,1,0.0,0.0,1.0,0.0,141,0.57,0.06,0.01,0.01,0.0,0.0,0.0,4
121825,1,24,9,323,5665,1,9,0.0,0.0,1.0,0.0,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,4
121826,1,54,9,1473,335,1,2,0.0,0.0,1.0,0.0,161,0.63,0.04,0.01,0.01,0.0,0.0,0.0,4
121827,1,2,1,0,0,290,17,0.0,0.0,0.06,0.06,17,0.07,0.07,0.0,0.0,0.0,0.0,1.0,0
121828,1,49,5,0,0,45,8,1.0,1.0,0.18,0.11,15,0.06,0.08,0.0,0.0,1.0,1.0,0.0,0
121829,0,65,9,183,0,7,6,0.0,0.0,0.86,0.29,32,0.13,0.01,0.14,0.0,0.0,0.0,0.0,4
121830,1,30,5,0,0,47,11,1.0,1.0,0.23,0.06,11,0.04,0.05,0.0,0.0,1.0,1.0,0.0,0
121831,1,66,5,0,0,103,3,1.0,1.0,0.03,0.07,3,0.01,0.09,0.0,0.0,1.0,1.0,0.0,0
121832,1,54,9,982,328,1,1,0.0,0.0,1.0,0.0,178,0.7,0.08,0.0,0.01,0.0,0.0,0.0,4
121833,1,20,9,495,0,1,1,0.0,0.0,1.0,0.0,51,0.26,0.03,0.26,0.0,0.0,0.0,0.0,4
121834,0,15,9,1032,0,510,510,0.0,0.0,1.0,0.0,138,0.54,0.17,0.54,0.0,0.0,0.0,0.0,0
121835,1,24,5,0,0,42,13,1.0,1.0,0.31,0.1,53,0.26,0.02,0.01,0.0,0.99,1.0,0.0,0
121836,1,54,9,1635,327,1,1,0.0,0.0,1.0,0.0,129,0.57,0.07,0.02,0.02,0.0,0.01,0.03,4
121837,1,49,5,0,0,114,16,1.0,1.0,0.14,0.06,36,0.14,0.05,0.0,0.0,1.0,1.0,0.0,0
121838,1,24,9,342,13224,4,4,0.0,0.0,1.0,0.0,255,1.0,0.0,0.03,0.02,0.0,0.0,0.0,4
121839,1,8,5,0,0,208,4,1.0,1.0,0.02,0.07,4,0.02,0.09,0.0,0.0,1.0,1.0,0.0,0
121840,1,24,9,301,1349,33,34,0.03,0.03,1.0,0.0,255,1.0,0.0,0.03,0.04,0.03,0.0,0.0,4
121841,0,14,9,8,0,1,38,0.0,0.0,1.0,0.0,129,1.0,0.0,1.0,0.51,0.0,0.0,0.0,1
121842,1,24,9,233,255,14,23,0.0,0.0,1.0,0.0,255,1.0,0.0,0.07,0.04,0.0,0.0,0.0,4
121843,2,12,9,44,44,111,111,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
121844,1,24,9,289,530,6,6,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
121845,1,31,5,0,0,129,16,1.0,1.0,0.12,0.05,16,0.06,0.05,0.0,0.0,1.0,1.0,0.0,0
121846,1,67,5,0,0,250,2,1.0,1.0,0.01,0.06,18,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0
121847,1,2,1,0,0,209,6,0.0,0.0,0.03,0.07,6,0.02,0.07,0.0,0.0,0.0,0.0,1.0,0
121848,1,24,9,352,755,24,24,0.0,0.0,1.0,0.0,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,4
121849,1,46,5,0,0,205,14,1.0,1.0,0.07,0.05,14,0.05,0.05,0.0,0.0,1.0,1.0,0.0,0
121850,1,24,5,0,0,3,13,0.33,0.08,1.0,0.0,11,1.0,0.0,0.25,0.18,0.12,0.09,0.0,4
121851,1,66,5,0,0,17,7,1.0,1.0,0.41,0.18,7,0.03,0.08,0.0,0.0,1.0,1.0,0.0,0
121852,1,4,9,10,35,1,1,0.0,0.0,1.0,0.0,2,0.04,0.04,0.02,0.0,0.0,0.0,0.0,4
121853,1,24,1,0,0,1,1,0.0,0.0,1.0,0.0,255,1.0,0.0,0.03,0.1,0.0,0.0,1.0,4
121854,2,12,9,45,129,175,175,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
121855,1,2,1,0,0,108,4,0.0,0.0,0.04,0.06,4,0.02,0.07,0.0,0.0,0.0,0.0,1.0,0
121856,1,24,5,0,0,230,14,1.0,1.0,0.06,0.07,14,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0
121857,1,24,9,316,301,34,34,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.02,0.0,0.0,0.09,4
121858,1,24,9,257,1323,1,2,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,4
121859,1,24,9,253,1487,1,1,0.0,0.0,1.0,0.0,250,0.98,0.01,0.0,0.0,0.0,0.0,0.0,4
121860,1,20,9,63,0,2,2,0.0,0.0,1.0,0.0,11,0.03,0.01,0.03,0.18,0.87,0.0,0.0,4
121861,2,49,9,105,147,10,1,0.0,0.0,0.1,0.2,231,0.91,0.01,0.0,0.0,0.0,0.0,0.0,4
121862,0,65,9,181,0,2,1,0.0,0.0,0.5,1.0,115,0.45,0.01,0.56,0.0,0.0,0.0,0.0,4
121863,1,49,5,0,0,290,12,1.0,1.0,0.04,0.06,4,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
121864,2,12,9,45,70,312,312,0.0,0.0,1.0,0.0,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,4
121865,2,44,9,146,105,1,1,0.0,0.0,1.0,0.0,3,0.01,0.64,0.95,0.0,0.0,0.0,0.0,4
121866,1,24,9,226,369,6,6,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
121867,1,18,9,9,366,1,1,0.0,0.0,1.0,0.0,7,0.04,0.04,0.01,0.29,0.0,0.0,0.0,4
